2022-05-24 12:16:22;72.14
2022-05-24 12:16:25;71.75
2022-05-24 12:16:27;71.36
2022-05-24 12:16:29;43.50
2022-05-24 12:16:32;31.38
2022-05-24 12:16:34;19.26
2022-05-24 12:16:37;16.42
2022-05-24 12:16:39;11.73
2022-05-24 12:16:42;7.04
2022-05-24 12:16:44;13.69
2022-05-24 12:16:47;18.08
2022-05-24 12:16:49;25.51
2022-05-24 12:16:52;44.28
2022-05-24 12:16:54;53.76
2022-05-24 12:16:57;63.15
2022-05-24 12:16:59;66.67
2022-05-24 12:17:01;69.40
2022-05-24 12:17:04;70.97
2022-05-24 12:17:06;72.14
2022-05-24 12:17:09;72.14
2022-05-24 12:17:11;72.14
2022-05-24 12:17:13;71.75
2022-05-24 12:17:16;60.41
2022-05-24 12:17:18;43.50
2022-05-24 12:17:20;26.69
2022-05-24 12:17:23;19.26
2022-05-24 12:17:25;13.69
2022-05-24 12:17:27;9.78
2022-05-24 12:17:30;7.04
2022-05-24 12:17:32;13.69
2022-05-24 12:17:34;18.08
2022-05-24 12:17:37;29.81
2022-05-24 12:17:39;38.03
2022-05-24 12:17:41;49.36
2022-05-24 12:17:44;60.41
2022-05-24 12:17:46;65.10
2022-05-24 12:17:48;68.23
2022-05-24 12:17:51;70.97
2022-05-24 12:17:53;71.36
2022-05-24 12:17:55;72.14
2022-05-24 12:17:57;72.14
2022-05-24 12:18:00;71.75
2022-05-24 12:18:02;71.36
2022-05-24 12:18:04;60.41
2022-05-24 12:18:07;37.24
2022-05-24 12:18:09;26.69
2022-05-24 12:18:11;16.42
2022-05-24 12:18:14;13.69
2022-05-24 12:18:16;9.78
2022-05-24 12:18:18;5.87
2022-05-24 12:18:21;13.69
2022-05-24 12:18:23;24.34
2022-05-24 12:18:25;25.51
2022-05-24 12:18:28;44.28
2022-05-24 12:18:30;53.76
2022-05-24 12:18:32;63.15
2022-05-24 12:18:35;66.67
2022-05-24 12:18:37;68.23
2022-05-24 12:18:39;70.19
2022-05-24 12:18:41;71.75
2022-05-24 12:18:44;72.14
2022-05-24 12:18:46;72.14
2022-05-24 12:18:48;71.75
2022-05-24 12:18:51;71.36
2022-05-24 12:18:53;51.42
2022-05-24 12:18:56;31.38
2022-05-24 12:18:58;22.78
2022-05-24 12:19:00;16.42
2022-05-24 12:19:03;11.73
2022-05-24 12:19:05;8.60
2022-05-24 12:19:07;5.08
2022-05-24 12:19:10;21.21
2022-05-24 12:19:12;24.34
2022-05-24 12:19:14;30.60
2022-05-24 12:19:17;44.28
2022-05-24 12:19:19;57.28
2022-05-24 12:19:21;63.15
2022-05-24 12:19:24;68.23
2022-05-24 12:19:26;69.40
2022-05-24 12:19:28;70.97
2022-05-24 12:19:31;72.14
2022-05-24 12:19:33;72.14
2022-05-24 12:19:35;72.14
2022-05-24 12:19:38;71.75
2022-05-24 12:19:40;60.41
2022-05-24 12:19:42;43.50
2022-05-24 12:19:45;31.38
2022-05-24 12:19:47;19.26
2022-05-24 12:19:49;13.69
2022-05-24 12:19:52;9.78
2022-05-24 12:19:54;7.04
2022-05-24 12:19:56;5.08
2022-05-24 12:19:59;18.08
2022-05-24 12:20:01;25.51
2022-05-24 12:20:03;38.03
2022-05-24 12:20:06;49.36
2022-05-24 12:20:08;60.41
2022-05-24 12:20:10;65.10
2022-05-24 12:20:13;69.40
2022-05-24 12:20:15;70.97
2022-05-24 12:20:17;71.36
2022-05-24 12:20:20;72.14
2022-05-24 12:20:22;72.14
2022-05-24 12:20:24;71.75
2022-05-24 12:20:27;71.36
2022-05-24 12:20:29;60.41
2022-05-24 12:20:31;37.24
2022-05-24 12:20:33;26.69
2022-05-24 12:20:36;16.42
2022-05-24 12:20:38;11.73
2022-05-24 12:20:40;9.78
2022-05-24 12:20:43;5.87
2022-05-24 12:20:45;13.69
2022-05-24 12:20:47;24.34
2022-05-24 12:20:49;25.51
2022-05-24 12:20:52;38.03
2022-05-24 12:20:54;53.76
2022-05-24 12:20:56;60.41
2022-05-24 12:20:59;66.67
2022-05-24 12:21:01;68.23
2022-05-24 12:21:03;70.19
2022-05-24 12:21:06;71.75
2022-05-24 12:21:08;72.14
2022-05-24 12:21:10;72.14
2022-05-24 12:21:13;71.75
2022-05-24 12:21:15;71.36
2022-05-24 12:21:17;51.42
2022-05-24 12:21:20;37.24
2022-05-24 12:21:22;22.78
2022-05-24 12:21:24;16.42
2022-05-24 12:21:27;13.69
2022-05-24 12:21:29;8.60
2022-05-24 12:21:31;5.87
2022-05-24 12:21:33;21.21
2022-05-24 12:21:36;24.34
2022-05-24 12:21:38;30.60
2022-05-24 12:21:41;44.28
2022-05-24 12:21:43;57.28
2022-05-24 12:21:45;63.15
2022-05-24 12:21:47;66.67
2022-05-24 12:21:50;69.40
2022-05-24 12:21:52;70.97
2022-05-24 12:21:54;72.14
2022-05-24 12:21:57;72.14
2022-05-24 12:21:59;72.14
2022-05-24 12:22:01;71.75
2022-05-24 12:22:04;71.36
2022-05-24 12:22:06;43.50
2022-05-24 12:22:08;31.38
2022-05-24 12:22:11;22.78
2022-05-24 12:22:13;16.42
2022-05-24 12:22:16;9.78
2022-05-24 12:22:18;7.04
2022-05-24 12:22:20;5.08
2022-05-24 12:22:23;18.08
2022-05-24 12:22:25;29.81
2022-05-24 12:22:27;38.03
2022-05-24 12:22:29;49.36
2022-05-24 12:22:32;60.41
2022-05-24 12:22:34;65.10
2022-05-24 12:22:36;66.67
2022-05-24 12:22:39;70.19
2022-05-24 12:22:41;71.36
2022-05-24 12:22:44;72.14
2022-05-24 12:22:46;72.14
2022-05-24 12:22:48;71.75
2022-05-24 12:22:50;71.36
2022-05-24 12:22:53;60.41
2022-05-24 12:22:55;37.24
2022-05-24 12:22:57;31.38
2022-05-24 12:23:00;19.26
2022-05-24 12:23:02;13.69
2022-05-24 12:23:04;9.78
2022-05-24 12:23:07;5.87
2022-05-24 12:23:09;13.69
2022-05-24 12:23:11;24.34
2022-05-24 12:23:14;25.51
2022-05-24 12:23:16;44.28
2022-05-24 12:23:18;53.76
2022-05-24 12:23:21;60.41
2022-05-24 12:23:23;65.10
2022-05-24 12:23:25;68.23
2022-05-24 12:23:27;70.19
2022-05-24 12:23:30;71.75
2022-05-24 12:23:32;72.14
2022-05-24 12:23:34;72.14
2022-05-24 12:23:37;71.75
2022-05-24 12:23:39;71.36
2022-05-24 12:23:41;51.42
2022-05-24 12:23:44;37.24
2022-05-24 12:23:46;22.78
2022-05-24 12:23:48;19.26
2022-05-24 12:23:51;13.69
2022-05-24 12:23:53;8.60
2022-05-24 12:23:55;5.87
2022-05-24 12:23:57;21.21
2022-05-24 12:24:00;24.34
2022-05-24 12:24:02;25.51
2022-05-24 12:24:04;44.28
2022-05-24 12:24:06;53.76
2022-05-24 12:24:09;60.41
2022-05-24 12:24:11;66.67
2022-05-24 12:24:13;68.23
2022-05-24 12:24:16;70.19
2022-05-24 12:24:18;71.75
2022-05-24 12:24:20;72.14
2022-05-24 12:24:23;72.14
2022-05-24 12:24:25;71.75
2022-05-24 12:24:27;71.36
2022-05-24 12:24:30;51.42
2022-05-24 12:24:32;37.24
2022-05-24 12:24:34;22.78
2022-05-24 12:24:37;16.42
2022-05-24 12:24:39;11.73
2022-05-24 12:24:41;8.60
2022-05-24 12:24:44;5.87
2022-05-24 12:24:46;21.21
2022-05-24 12:24:48;24.34
2022-05-24 12:24:50;30.60
2022-05-24 12:24:53;44.28
2022-05-24 12:24:55;53.76
2022-05-24 12:24:57;63.15
2022-05-24 12:25:00;66.67
2022-05-24 12:25:02;70.19
2022-05-24 12:25:04;70.97
2022-05-24 12:25:07;71.75
2022-05-24 12:25:09;72.14
2022-05-24 12:25:11;72.14
2022-05-24 12:25:13;71.75
2022-05-24 12:25:16;71.36
2022-05-24 12:25:18;51.42
2022-05-24 12:25:21;31.38
2022-05-24 12:25:23;22.78
2022-05-24 12:25:25;13.69
2022-05-24 12:25:28;9.78
2022-05-24 12:25:30;8.60
2022-05-24 12:25:32;5.08
2022-05-24 12:25:35;21.21
2022-05-24 12:25:37;29.81
2022-05-24 12:25:39;30.60
2022-05-24 12:25:41;49.36
2022-05-24 12:25:44;57.28
2022-05-24 12:25:46;63.15
2022-05-24 12:25:48;68.23
2022-05-24 12:25:51;70.19
2022-05-24 12:25:53;71.75
2022-05-24 12:25:55;72.14
2022-05-24 12:25:58;72.14
2022-05-24 12:26:00;72.14
2022-05-24 12:26:03;71.75
2022-05-24 12:26:05;60.41
2022-05-24 12:26:07;43.50
2022-05-24 12:26:10;37.24
2022-05-24 12:26:12;37.24
2022-05-24 12:26:14;37.24
2022-05-24 12:26:16;37.24
2022-05-24 12:26:19;37.24
2022-05-24 12:26:21;37.24
2022-05-24 12:26:23;37.24
2022-05-24 12:26:26;37.24
2022-05-24 12:26:28;37.24
2022-05-24 12:26:30;37.24
2022-05-24 12:26:33;37.24
2022-05-24 12:26:35;37.24
2022-05-24 12:26:37;37.24
2022-05-24 12:26:40;37.24
2022-05-24 12:26:42;37.24
2022-05-24 12:26:44;37.24
2022-05-24 12:26:47;37.24
2022-05-24 12:26:49;37.24
2022-05-24 12:26:51;37.24
2022-05-24 12:26:54;37.24
2022-05-24 12:26:56;37.24
2022-05-24 12:26:58;37.24
2022-05-24 12:27:01;37.24
2022-05-24 12:27:03;37.24
2022-05-24 12:27:05;0.00
2022-05-24 12:27:08;0.00
2022-05-24 12:27:10;0.00
2022-05-24 12:27:13;0.00
2022-05-24 12:27:15;0.00
2022-05-24 12:27:17;0.00
2022-05-24 12:27:20;0.00
2022-05-24 12:27:22;0.00
2022-05-24 12:27:24;0.00
2022-05-24 12:27:26;0.00
2022-05-24 12:27:29;0.00
2022-05-24 12:27:31;0.00
2022-05-24 12:27:33;0.00
2022-05-24 12:27:36;0.00
2022-05-24 12:27:38;0.00
2022-05-24 12:27:41;0.00
2022-05-24 12:27:43;0.00
2022-05-24 12:27:45;0.00
2022-05-24 12:27:48;0.00
2022-05-24 12:27:50;0.00
2022-05-24 12:27:52;0.00
2022-05-24 12:27:55;0.00
2022-05-24 12:27:57;0.00
2022-05-24 12:27:59;0.00
2022-05-24 12:28:02;0.00
2022-05-24 12:28:04;0.00
2022-05-24 12:28:06;0.00
2022-05-24 12:28:09;0.00
2022-05-24 12:28:11;0.00
2022-05-24 12:28:13;0.00
2022-05-24 12:28:16;0.00
2022-05-24 12:28:18;0.00
2022-05-24 12:28:20;0.00
2022-05-24 12:28:23;0.00
2022-05-24 12:28:25;0.00
2022-05-24 12:28:27;0.00
2022-05-24 12:28:30;0.00
2022-05-24 12:28:32;0.00
2022-05-24 12:28:34;0.00
2022-05-24 12:28:37;0.00
2022-05-24 12:28:39;0.00
2022-05-24 12:28:41;0.00
2022-05-24 12:28:43;0.00
2022-05-24 12:28:46;0.00
2022-05-24 12:28:48;0.00
2022-05-24 12:28:51;0.00
2022-05-24 12:28:53;0.00
2022-05-24 12:28:55;0.00
2022-05-24 12:28:58;0.00
2022-05-24 12:29:00;0.00
2022-05-24 12:29:02;0.00
2022-05-24 12:29:04;21.99
2022-05-24 12:29:07;43.50
2022-05-24 12:29:09;52.98
2022-05-24 12:29:12;61.97
2022-05-24 12:29:14;63.93
2022-05-24 12:29:16;66.67
2022-05-24 12:29:19;69.40
2022-05-24 12:29:21;70.19
2022-05-24 12:29:23;70.58
2022-05-24 12:29:26;70.58
2022-05-24 12:29:28;51.03
2022-05-24 12:29:31;36.85
2022-05-24 12:29:33;22.39
2022-05-24 12:29:35;16.03
2022-05-24 12:29:38;9.78
2022-05-24 12:29:40;8.21
2022-05-24 12:29:42;5.08
2022-05-24 12:29:45;21.21
